"","x"
"1261",11.7502435548951
"1262",12.0529859909085
"1263",11.8476074743853
"1264",11.7069159612921
"1265",11.7372482255796
"1266",11.9130756788981
"1267",12.241421517942
"1268",12.129223280626
"1269",11.9188664714329
"1270",12.0233003869528
"1271",11.5438303369313
"1272",11.7726456259385
"1273",12.0748497877022
"1274",12.1322496695641
"1275",11.7748353411513
"1276",11.9902542945116
"1277",11.6349197180469
"1278",12.099663366139
"1279",11.8091832049813
"1280",11.8449967847903
"1281",11.920191360327
"1282",11.9904445314853
"1283",11.928030381171
"1284",11.8174272396393
"1285",11.9072888676307
"1286",11.6905577324659
"1287",12.0973783010395
"1288",11.8448424079706
"1289",11.6308232118306
"1290",11.696858088288
"1291",11.562490812452
"1292",12.1885666375157
"1293",11.9271746661992
"1294",12.1581927804221
"1295",11.7605242456394
"1296",11.3928747358129
"1297",10.9741475587853
"1298",11.0653351306673
"1299",11.8370989403277
"1300",11.626241075583
"1301",11.7252050693448
"1302",11.8394296067922
"1303",12.2480348317503
"1304",11.9797680265945
"1305",12.629496263016
"1306",11.9169129009165
"1307",11.516586808486
"1308",12.0376623731549
"1309",11.7051649142982
"1310",11.7889200436156
"1311",11.6127713767912
"1312",11.7074712062982
"1313",11.9556520628785
"1314",11.9893594769429
"1315",11.8012970910579
"1316",11.6917114654162
"1317",11.5782306181318
"1318",11.529866885337
"1319",11.7986211722148
"1320",11.447450593998
"1321",11.4336323931148
"1322",11.4518346598091
"1323",11.4104356142114
"1324",11.7478296122016
"1325",11.8579410410972
"1326",10.7419061607257
"1327",11.7338572178544
"1328",11.1478501882948
"1329",12.0071797812988
"1330",11.5594145938067
"1331",11.6013931239963
"1332",11.3587795274362
"1333",11.9060964296037
"1334",11.4546581788066
"1335",11.7414608519214
"1336",11.2364571317439
"1337",12.3429425465792
"1338",11.5838829248513
"1339",11.6603282012896
"1340",11.1179050352295
"1341",11.5252917331653
"1342",11.7781141130656
"1343",12.258813277586
"1344",12.0453693417167
"1345",11.6848543874116
"1346",11.2108784780489
"1347",11.9793555440892
"1348",11.8380957791463
"1349",11.7081870949777
"1350",11.8272357591657
"1351",12.0468888382416
"1352",11.8157478256496
"1353",12.2822337114092
"1354",12.2737197220252
"1355",11.2914311656078
"1356",12.4387678685356
"1357",11.8531042857662
"1358",11.7138568980492
"1359",12.2221758979567
"1360",11.8911435516714
"1361",11.5230163003128
"1362",12.0523198521673
"1363",12.8273171735994
"1364",11.9803424439203
"1365",12.0512513047331
"1366",11.9199402182026
"1367",11.905530994286
"1368",12.3676106818268
"1369",12.4486402256723
"1370",12.3232753082906
"1371",12.0956062497631
"1372",12.4948324460654
"1373",12.350076050074
"1374",12.2895942757289
"1375",12.3639508612326
"1376",12.1735749977753
"1377",11.9838295315106
"1378",12.0573447120898
"1379",12.0505281192818
"1380",12.2031239577495
"1381",12.2193700373072
"1382",12.2351208646158
"1383",11.9692738790366
"1384",11.9855041343555
"1385",11.9421292792682
"1386",12.2457213036902
"1387",12.2225417058958
"1388",12.2085034139841
"1389",12.3199318218859
"1390",12.4377104657448
"1391",12.3464899465907
"1392",12.3083820949684
"1393",12.3152574678136
"1394",11.7788996102591
"1395",12.2125813099854
"1396",12.2584775798883
"1397",12.1822385438593
"1398",12.188880113633
"1399",11.4851504623071
"1400",11.7561298161462
"1401",11.8920982309111
"1402",12.2320272332329
"1403",11.8418150539038
"1404",12.5046144166014
"1405",12.028392224818
"1406",12.2304316947177
"1407",11.5372407446121
"1408",11.2416124164649
"1409",11.7510058493064
"1410",11.8705853065665
"1411",11.5014921108414
"1412",10.593700254261
"1413",11.6735800366557
"1414",11.7500752480459
"1415",11.7108098058137
"1416",11.8626336352983
"1417",11.9571053974458
"1418",11.9663016423775
"1419",11.6474663192685
"1420",11.538510573147
"1421",11.6181783271073
"1422",12.078439231736
"1423",11.92654287255
"1424",12.0109246332599
"1425",11.9880841025305
"1426",12.3265678129164
"1427",11.5957034521948
"1428",11.6877801839313
"1429",11.0721311686889
"1430",11.0958689648498
"1431",11.9240752404891
"1432",11.2619983663406
"1433",11.8199988265638
"1434",11.1071099442223
"1435",12.56782208839
"1436",12.4898820808086
"1437",12.2842667989703
"1438",12.216768892807
"1439",12.264547526641
"1440",11.9124801138313
"1441",12.201432397288
"1442",12.2017096759405
"1443",12.543831361298
"1444",12.4843125109257
"1445",11.8630690456994
"1446",12.1782325909245
"1447",11.9114582219531
"1448",11.7453796034435
"1449",12.1580845813432
"1450",11.3916455849938
"1451",11.5487219108002
"1452",11.9954434331703
"1453",11.618691322574
"1454",11.618691322574
"1455",11.7846208047525
"1456",11.618691322574
"1457",12.0053167865038
"1458",11.8513235937133
"1459",12.3045803532823
